timestamp,open,high,low,close,volume,currency
2024-04-10 04:52:00+00:00,1.08525,1.08525,1.08524,1.08524,4,EUR_USD
2024-04-10 04:53:00+00:00,1.08525,1.0853,1.08524,1.08528,19,EUR_USD
2024-04-10 04:54:00+00:00,1.08526,1.0853,1.08526,1.0853,29,EUR_USD
2024-04-10 04:55:00+00:00,1.08532,1.08536,1.08531,1.08534,25,EUR_USD
2024-04-10 04:56:00+00:00,1.08533,1.08533,1.08529,1.0853,9,EUR_USD
2024-04-10 04:57:00+00:00,1.08529,1.08529,1.08524,1.08524,32,EUR_USD
2024-04-10 04:58:00+00:00,1.08525,1.08531,1.08524,1.08528,16,EUR_USD
2024-04-10 04:59:00+00:00,1.08529,1.08529,1.08526,1.08526,15,EUR_USD
2024-04-10 05:00:00+00:00,1.08524,1.0853,1.08522,1.0853,28,EUR_USD
2024-04-10 05:01:00+00:00,1.08529,1.0853,1.08528,1.08529,24,EUR_USD
2024-04-10 05:02:00+00:00,1.0853,1.0853,1.08528,1.0853,19,EUR_USD
2024-04-10 05:03:00+00:00,1.08529,1.08535,1.08529,1.08533,21,EUR_USD
2024-04-10 05:04:00+00:00,1.08532,1.08532,1.08528,1.08529,13,EUR_USD
2024-04-10 05:05:00+00:00,1.0853,1.08538,1.08529,1.08538,21,EUR_USD
2024-04-10 05:06:00+00:00,1.08537,1.08539,1.08529,1.08529,22,EUR_USD
2024-04-10 05:07:00+00:00,1.0853,1.0853,1.08529,1.08529,19,EUR_USD
2024-04-10 05:08:00+00:00,1.0853,1.0853,1.08526,1.08526,10,EUR_USD
2024-04-10 05:09:00+00:00,1.08524,1.0853,1.08522,1.08526,18,EUR_USD
2024-04-10 05:10:00+00:00,1.08528,1.08529,1.08524,1.08526,19,EUR_USD
2024-04-10 05:11:00+00:00,1.08526,1.08527,1.08524,1.08526,21,EUR_USD
2024-04-10 05:12:00+00:00,1.08524,1.08526,1.08524,1.08524,21,EUR_USD
2024-04-10 05:13:00+00:00,1.08524,1.08544,1.08521,1.0854,51,EUR_USD
2024-04-10 05:14:00+00:00,1.08541,1.08546,1.0854,1.08546,31,EUR_USD
2024-04-10 05:15:00+00:00,1.08545,1.08556,1.08545,1.08556,28,EUR_USD
2024-04-10 05:16:00+00:00,1.08555,1.08556,1.0855,1.0855,34,EUR_USD
2024-04-10 05:17:00+00:00,1.08551,1.08553,1.0855,1.08553,26,EUR_USD
2024-04-10 05:18:00+00:00,1.08552,1.08554,1.08552,1.08552,27,EUR_USD
2024-04-10 05:19:00+00:00,1.08553,1.08553,1.08552,1.08553,19,EUR_USD
2024-04-10 05:20:00+00:00,1.08552,1.08554,1.08552,1.08554,45,EUR_USD
2024-04-10 05:21:00+00:00,1.08554,1.08556,1.08552,1.08556,22,EUR_USD
2024-04-10 05:22:00+00:00,1.08554,1.08556,1.08549,1.0855,15,EUR_USD
2024-04-10 05:23:00+00:00,1.08551,1.08555,1.08549,1.08555,21,EUR_USD
2024-04-10 05:24:00+00:00,1.08554,1.08556,1.08552,1.08555,34,EUR_USD
2024-04-10 05:25:00+00:00,1.08556,1.08556,1.08552,1.08552,31,EUR_USD
2024-04-10 05:26:00+00:00,1.08554,1.08556,1.08552,1.08554,36,EUR_USD
2024-04-10 05:27:00+00:00,1.08556,1.08558,1.08548,1.08549,25,EUR_USD
2024-04-10 05:28:00+00:00,1.08547,1.08548,1.08543,1.08544,14,EUR_USD
2024-04-10 05:29:00+00:00,1.08543,1.08544,1.08542,1.08544,18,EUR_USD
2024-04-10 05:30:00+00:00,1.08546,1.08553,1.08546,1.08546,28,EUR_USD
2024-04-10 05:31:00+00:00,1.08548,1.08552,1.08546,1.08546,32,EUR_USD
2024-04-10 05:32:00+00:00,1.08544,1.08546,1.0854,1.08546,29,EUR_USD
2024-04-10 05:33:00+00:00,1.08549,1.08552,1.08549,1.0855,25,EUR_USD
2024-04-10 05:34:00+00:00,1.08547,1.08548,1.08546,1.08546,11,EUR_USD
2024-04-10 05:35:00+00:00,1.08546,1.08552,1.08546,1.08546,27,EUR_USD
2024-04-10 05:36:00+00:00,1.08546,1.08552,1.08544,1.08551,35,EUR_USD
2024-04-10 05:37:00+00:00,1.0855,1.08552,1.08546,1.08546,26,EUR_USD
2024-04-10 05:38:00+00:00,1.08547,1.08547,1.08546,1.08546,6,EUR_USD
2024-04-10 05:39:00+00:00,1.08546,1.08547,1.0854,1.08546,25,EUR_USD
2024-04-10 05:40:00+00:00,1.08548,1.08548,1.08542,1.08542,20,EUR_USD
2024-04-10 05:41:00+00:00,1.08541,1.08545,1.0854,1.0854,35,EUR_USD
2024-04-10 05:42:00+00:00,1.08541,1.08542,1.08537,1.08538,17,EUR_USD
2024-04-10 05:43:00+00:00,1.08539,1.08539,1.08534,1.08537,18,EUR_USD
2024-04-10 05:44:00+00:00,1.08538,1.0854,1.08535,1.0854,38,EUR_USD
2024-04-10 05:45:00+00:00,1.08538,1.0854,1.08534,1.08536,22,EUR_USD
2024-04-10 05:46:00+00:00,1.08536,1.08536,1.08529,1.08529,15,EUR_USD
2024-04-10 05:47:00+00:00,1.0853,1.08531,1.08522,1.08522,24,EUR_USD
2024-04-10 05:48:00+00:00,1.08522,1.08528,1.08522,1.08526,22,EUR_USD
2024-04-10 05:49:00+00:00,1.08526,1.08533,1.08526,1.08529,16,EUR_USD
2024-04-10 05:50:00+00:00,1.08529,1.08531,1.08529,1.08529,21,EUR_USD
2024-04-10 05:51:00+00:00,1.08529,1.08532,1.08529,1.0853,24,EUR_USD
2024-04-10 05:52:00+00:00,1.08531,1.08531,1.0852,1.08524,27,EUR_USD
2024-04-10 05:53:00+00:00,1.08522,1.08526,1.08522,1.08522,44,EUR_USD
2024-04-10 05:54:00+00:00,1.08524,1.08525,1.0852,1.08522,19,EUR_USD
2024-04-10 05:55:00+00:00,1.08521,1.08528,1.0852,1.08522,44,EUR_USD
2024-04-10 05:56:00+00:00,1.08521,1.08522,1.08515,1.08515,29,EUR_USD
2024-04-10 05:57:00+00:00,1.08516,1.08516,1.08514,1.08514,14,EUR_USD
2024-04-10 05:58:00+00:00,1.08515,1.08521,1.08514,1.08518,17,EUR_USD
2024-04-10 05:59:00+00:00,1.08519,1.08519,1.08516,1.08518,29,EUR_USD
2024-04-10 06:00:00+00:00,1.08519,1.08525,1.08512,1.08514,56,EUR_USD
2024-04-10 06:01:00+00:00,1.08516,1.08521,1.08516,1.08521,44,EUR_USD
2024-04-10 06:02:00+00:00,1.0852,1.08522,1.08512,1.08512,47,EUR_USD
2024-04-10 06:03:00+00:00,1.08513,1.08513,1.08506,1.08507,51,EUR_USD
2024-04-10 06:04:00+00:00,1.08508,1.08512,1.08506,1.08507,28,EUR_USD
2024-04-10 06:05:00+00:00,1.08506,1.0851,1.08506,1.08506,24,EUR_USD
2024-04-10 06:06:00+00:00,1.08507,1.08519,1.08507,1.08509,77,EUR_USD
2024-04-10 06:07:00+00:00,1.0851,1.08512,1.08504,1.08504,67,EUR_USD
2024-04-10 06:08:00+00:00,1.08506,1.08508,1.08502,1.08504,34,EUR_USD
2024-04-10 06:09:00+00:00,1.08504,1.08504,1.08482,1.08488,69,EUR_USD
2024-04-10 06:10:00+00:00,1.08487,1.08488,1.08481,1.08484,64,EUR_USD
2024-04-10 06:11:00+00:00,1.08484,1.08491,1.08482,1.08484,110,EUR_USD
2024-04-10 06:12:00+00:00,1.08482,1.08493,1.08482,1.08492,55,EUR_USD
2024-04-10 06:13:00+00:00,1.08494,1.08504,1.08492,1.08504,67,EUR_USD
2024-04-10 06:14:00+00:00,1.08502,1.08505,1.08493,1.08502,58,EUR_USD
2024-04-10 06:15:00+00:00,1.08502,1.08513,1.08502,1.08508,40,EUR_USD
2024-04-10 06:16:00+00:00,1.08508,1.08513,1.08508,1.0851,23,EUR_USD
2024-04-10 06:17:00+00:00,1.08509,1.08512,1.08498,1.08499,34,EUR_USD
2024-04-10 06:18:00+00:00,1.08502,1.08505,1.08502,1.08504,16,EUR_USD
2024-04-10 06:19:00+00:00,1.08508,1.08514,1.08508,1.08514,30,EUR_USD
2024-04-10 06:20:00+00:00,1.08514,1.0852,1.08512,1.08515,66,EUR_USD
2024-04-10 06:21:00+00:00,1.08516,1.08526,1.08515,1.0852,55,EUR_USD
2024-04-10 06:22:00+00:00,1.08521,1.08525,1.0852,1.08525,25,EUR_USD
2024-04-10 06:23:00+00:00,1.08522,1.08522,1.08514,1.08514,10,EUR_USD
2024-04-10 06:24:00+00:00,1.08515,1.0852,1.08514,1.08519,25,EUR_USD
2024-04-10 06:25:00+00:00,1.08516,1.08516,1.08509,1.08509,47,EUR_USD
2024-04-10 06:26:00+00:00,1.08512,1.08514,1.08504,1.08504,28,EUR_USD
2024-04-10 06:27:00+00:00,1.08504,1.08504,1.08496,1.08496,21,EUR_USD
2024-04-10 06:28:00+00:00,1.08498,1.085,1.08496,1.08498,23,EUR_USD
2024-04-10 06:29:00+00:00,1.085,1.08506,1.08499,1.08502,26,EUR_USD
2024-04-10 06:30:00+00:00,1.08501,1.08501,1.08498,1.08498,43,EUR_USD
2024-04-10 06:31:00+00:00,1.08499,1.08507,1.08498,1.08506,38,EUR_USD
2024-04-10 06:32:00+00:00,1.08507,1.08507,1.08496,1.08496,22,EUR_USD
2024-04-10 06:33:00+00:00,1.08494,1.08502,1.08494,1.08501,49,EUR_USD
2024-04-10 06:34:00+00:00,1.08502,1.08502,1.08494,1.08499,21,EUR_USD
2024-04-10 06:35:00+00:00,1.08498,1.085,1.08488,1.08488,42,EUR_USD
2024-04-10 06:36:00+00:00,1.08488,1.08491,1.08488,1.08491,21,EUR_USD
2024-04-10 06:37:00+00:00,1.0849,1.0849,1.08478,1.08488,52,EUR_USD
2024-04-10 06:38:00+00:00,1.08488,1.08488,1.08478,1.08488,45,EUR_USD
2024-04-10 06:39:00+00:00,1.08487,1.0849,1.08484,1.08486,39,EUR_USD
2024-04-10 06:40:00+00:00,1.08486,1.08488,1.08484,1.08486,29,EUR_USD
2024-04-10 06:41:00+00:00,1.08486,1.0849,1.08484,1.08486,38,EUR_USD
2024-04-10 06:42:00+00:00,1.08487,1.08491,1.08487,1.08488,13,EUR_USD
2024-04-10 06:43:00+00:00,1.0849,1.0851,1.0849,1.08509,57,EUR_USD
2024-04-10 06:44:00+00:00,1.08509,1.08524,1.08504,1.08522,60,EUR_USD
2024-04-10 06:45:00+00:00,1.08524,1.08533,1.08524,1.08532,20,EUR_USD
2024-04-10 06:46:00+00:00,1.08536,1.08542,1.08529,1.08542,69,EUR_USD
2024-04-10 06:47:00+00:00,1.08543,1.08544,1.08533,1.08533,38,EUR_USD
2024-04-10 06:48:00+00:00,1.08531,1.08531,1.08526,1.08527,10,EUR_USD
2024-04-10 06:49:00+00:00,1.08528,1.08529,1.08515,1.08525,42,EUR_USD
2024-04-10 06:50:00+00:00,1.08524,1.08526,1.08516,1.08526,36,EUR_USD
2024-04-10 06:51:00+00:00,1.08528,1.08529,1.08522,1.08522,17,EUR_USD
2024-04-10 06:52:00+00:00,1.08522,1.08531,1.08521,1.08526,35,EUR_USD
2024-04-10 06:53:00+00:00,1.08527,1.08536,1.08527,1.08536,45,EUR_USD
2024-04-10 06:54:00+00:00,1.08532,1.08546,1.08532,1.08546,42,EUR_USD
2024-04-10 06:55:00+00:00,1.08545,1.08546,1.08535,1.08538,62,EUR_USD
2024-04-10 06:56:00+00:00,1.08541,1.08549,1.0854,1.08548,82,EUR_USD
2024-04-10 06:57:00+00:00,1.08549,1.08549,1.08542,1.08543,67,EUR_USD
2024-04-10 06:58:00+00:00,1.08544,1.08547,1.08538,1.08538,93,EUR_USD
2024-04-10 06:59:00+00:00,1.08538,1.08543,1.08533,1.08533,57,EUR_USD
2024-04-10 07:00:00+00:00,1.08534,1.08559,1.08533,1.08552,70,EUR_USD
2024-04-10 07:01:00+00:00,1.0855,1.08556,1.08543,1.0855,58,EUR_USD
2024-04-10 07:02:00+00:00,1.08549,1.08562,1.08548,1.08548,63,EUR_USD
2024-04-10 07:03:00+00:00,1.08548,1.0855,1.08538,1.08538,48,EUR_USD
2024-04-10 07:04:00+00:00,1.08539,1.08543,1.08534,1.0854,36,EUR_USD
2024-04-10 07:05:00+00:00,1.08538,1.08552,1.08535,1.08546,64,EUR_USD
2024-04-10 07:06:00+00:00,1.08545,1.08546,1.08538,1.0854,45,EUR_USD
2024-04-10 07:07:00+00:00,1.08537,1.08546,1.08532,1.08532,61,EUR_USD
2024-04-10 07:08:00+00:00,1.08532,1.08534,1.08522,1.08522,51,EUR_USD
2024-04-10 07:09:00+00:00,1.08523,1.08527,1.08522,1.08526,32,EUR_USD
2024-04-10 07:10:00+00:00,1.08524,1.08534,1.08524,1.08534,37,EUR_USD
2024-04-10 07:11:00+00:00,1.0853,1.08533,1.08526,1.0853,54,EUR_USD
2024-04-10 07:12:00+00:00,1.08527,1.08536,1.08524,1.08536,37,EUR_USD
2024-04-10 07:13:00+00:00,1.08534,1.08543,1.0853,1.08543,29,EUR_USD
2024-04-10 07:14:00+00:00,1.08545,1.08558,1.08545,1.08553,44,EUR_USD
2024-04-10 07:15:00+00:00,1.08552,1.08555,1.08534,1.08536,64,EUR_USD
2024-04-10 07:16:00+00:00,1.08534,1.08536,1.08512,1.08512,56,EUR_USD
2024-04-10 07:17:00+00:00,1.0851,1.08532,1.08509,1.08528,85,EUR_USD
2024-04-10 07:18:00+00:00,1.08528,1.08529,1.0852,1.08524,55,EUR_USD
2024-04-10 07:19:00+00:00,1.08524,1.08531,1.08518,1.08526,40,EUR_USD
2024-04-10 07:20:00+00:00,1.08526,1.08528,1.0852,1.0852,53,EUR_USD
2024-04-10 07:21:00+00:00,1.08522,1.08528,1.08521,1.08526,40,EUR_USD
2024-04-10 07:22:00+00:00,1.08526,1.08538,1.08526,1.08536,63,EUR_USD
2024-04-10 07:23:00+00:00,1.08534,1.08545,1.0853,1.08542,50,EUR_USD
2024-04-10 07:24:00+00:00,1.0854,1.08554,1.0854,1.08553,53,EUR_USD
2024-04-10 07:25:00+00:00,1.08554,1.0856,1.08546,1.08553,43,EUR_USD
2024-04-10 07:26:00+00:00,1.08552,1.08553,1.08539,1.08552,45,EUR_USD
2024-04-10 07:27:00+00:00,1.08552,1.08558,1.08548,1.08556,44,EUR_USD
2024-04-10 07:28:00+00:00,1.08558,1.08559,1.08552,1.08559,24,EUR_USD
2024-04-10 07:29:00+00:00,1.08558,1.08559,1.08556,1.08556,42,EUR_USD
2024-04-10 07:30:00+00:00,1.08558,1.08565,1.08556,1.08564,32,EUR_USD
2024-04-10 07:31:00+00:00,1.08562,1.08572,1.0856,1.08566,48,EUR_USD
2024-04-10 07:32:00+00:00,1.08565,1.08565,1.08545,1.08546,48,EUR_USD
2024-04-10 07:33:00+00:00,1.08546,1.08546,1.08541,1.08543,51,EUR_USD
2024-04-10 07:34:00+00:00,1.08544,1.08548,1.08542,1.08548,55,EUR_USD
2024-04-10 07:35:00+00:00,1.08548,1.08548,1.08534,1.08535,32,EUR_USD
2024-04-10 07:36:00+00:00,1.08532,1.08532,1.08524,1.08528,28,EUR_USD
2024-04-10 07:37:00+00:00,1.08526,1.08538,1.08526,1.08536,36,EUR_USD
2024-04-10 07:38:00+00:00,1.08536,1.08542,1.08526,1.0854,63,EUR_USD
2024-04-10 07:39:00+00:00,1.08542,1.08542,1.08526,1.0853,53,EUR_USD
2024-04-10 07:40:00+00:00,1.08528,1.08528,1.08526,1.08526,40,EUR_USD
2024-04-10 07:41:00+00:00,1.08526,1.08536,1.0852,1.08536,49,EUR_USD
2024-04-10 07:42:00+00:00,1.08538,1.08547,1.08536,1.08538,60,EUR_USD
2024-04-10 07:43:00+00:00,1.08539,1.08539,1.08515,1.08522,51,EUR_USD
2024-04-10 07:44:00+00:00,1.08521,1.08526,1.08516,1.08526,74,EUR_USD
2024-04-10 07:45:00+00:00,1.08524,1.08524,1.08514,1.08514,46,EUR_USD
2024-04-10 07:46:00+00:00,1.08514,1.08531,1.08514,1.08531,45,EUR_USD
2024-04-10 07:47:00+00:00,1.08528,1.08536,1.08524,1.08531,45,EUR_USD
2024-04-10 07:48:00+00:00,1.08529,1.08536,1.0852,1.08536,37,EUR_USD
2024-04-10 07:49:00+00:00,1.0854,1.08548,1.0854,1.08546,38,EUR_USD
2024-04-10 07:50:00+00:00,1.08547,1.08552,1.08542,1.08546,37,EUR_USD
2024-04-10 07:51:00+00:00,1.0855,1.08558,1.08549,1.08553,22,EUR_USD
2024-04-10 07:52:00+00:00,1.08552,1.08556,1.08551,1.08553,30,EUR_USD
2024-04-10 07:53:00+00:00,1.08552,1.08563,1.08551,1.08562,28,EUR_USD
2024-04-10 07:54:00+00:00,1.0856,1.08562,1.08556,1.08558,26,EUR_USD
2024-04-10 07:55:00+00:00,1.08556,1.08558,1.08552,1.08558,19,EUR_USD
2024-04-10 07:56:00+00:00,1.08558,1.08565,1.08556,1.08563,39,EUR_USD
2024-04-10 07:57:00+00:00,1.08562,1.08564,1.08557,1.08562,62,EUR_USD
2024-04-10 07:58:00+00:00,1.08562,1.08562,1.08552,1.08552,30,EUR_USD
2024-04-10 07:59:00+00:00,1.08553,1.08556,1.08545,1.08555,58,EUR_USD
2024-04-10 08:00:00+00:00,1.08554,1.08554,1.0854,1.08542,98,EUR_USD
2024-04-10 08:01:00+00:00,1.08541,1.08541,1.08533,1.08535,51,EUR_USD
2024-04-10 08:02:00+00:00,1.08534,1.0854,1.08526,1.08527,65,EUR_USD
2024-04-10 08:03:00+00:00,1.08528,1.0853,1.08514,1.08518,45,EUR_USD
2024-04-10 08:04:00+00:00,1.08519,1.08529,1.08515,1.08529,53,EUR_USD
2024-04-10 08:05:00+00:00,1.0853,1.08535,1.08529,1.08532,32,EUR_USD
2024-04-10 08:06:00+00:00,1.08529,1.08538,1.08529,1.08538,39,EUR_USD
2024-04-10 08:07:00+00:00,1.08536,1.0855,1.08536,1.0855,32,EUR_USD
2024-04-10 08:08:00+00:00,1.08549,1.0855,1.08534,1.08536,54,EUR_USD
2024-04-10 08:09:00+00:00,1.08536,1.08541,1.08529,1.0854,48,EUR_USD
2024-04-10 08:10:00+00:00,1.08541,1.08542,1.08532,1.08532,30,EUR_USD
2024-04-10 08:11:00+00:00,1.08532,1.08533,1.0853,1.08532,12,EUR_USD
2024-04-10 08:12:00+00:00,1.08533,1.08538,1.08532,1.08538,8,EUR_USD
2024-04-10 08:13:00+00:00,1.08536,1.08552,1.08536,1.08552,30,EUR_USD
2024-04-10 08:14:00+00:00,1.08552,1.08563,1.08551,1.08562,15,EUR_USD
2024-04-10 08:15:00+00:00,1.0856,1.08567,1.08556,1.08566,34,EUR_USD
2024-04-10 08:16:00+00:00,1.08566,1.08566,1.08562,1.08566,62,EUR_USD
2024-04-10 08:17:00+00:00,1.08565,1.08568,1.08552,1.08559,42,EUR_USD
2024-04-10 08:18:00+00:00,1.08558,1.08561,1.08556,1.08558,51,EUR_USD
2024-04-10 08:19:00+00:00,1.08556,1.08558,1.08546,1.08548,34,EUR_USD
2024-04-10 08:20:00+00:00,1.08548,1.08552,1.08546,1.08552,28,EUR_USD
2024-04-10 08:21:00+00:00,1.08552,1.08553,1.08547,1.08548,20,EUR_USD
2024-04-10 08:22:00+00:00,1.08548,1.08552,1.08542,1.08549,26,EUR_USD
2024-04-10 08:23:00+00:00,1.08551,1.08553,1.08542,1.08542,53,EUR_USD
2024-04-10 08:24:00+00:00,1.08542,1.08546,1.08534,1.08546,44,EUR_USD
2024-04-10 08:25:00+00:00,1.08546,1.08548,1.08542,1.08546,46,EUR_USD
2024-04-10 08:26:00+00:00,1.08549,1.0857,1.08546,1.08568,55,EUR_USD
2024-04-10 08:27:00+00:00,1.08567,1.08589,1.08567,1.0858,39,EUR_USD
2024-04-10 08:28:00+00:00,1.0858,1.08594,1.0858,1.08582,45,EUR_USD
2024-04-10 08:29:00+00:00,1.08582,1.08584,1.08577,1.0858,38,EUR_USD
2024-04-10 08:30:00+00:00,1.08578,1.08589,1.08575,1.08583,35,EUR_USD
2024-04-10 08:31:00+00:00,1.0858,1.08586,1.08577,1.08582,25,EUR_USD
2024-04-10 08:32:00+00:00,1.08583,1.08587,1.08583,1.08587,21,EUR_USD
2024-04-10 08:33:00+00:00,1.08585,1.08586,1.08577,1.08578,33,EUR_USD
2024-04-10 08:34:00+00:00,1.08576,1.08578,1.0857,1.08572,49,EUR_USD
2024-04-10 08:35:00+00:00,1.08572,1.08572,1.08562,1.08565,63,EUR_USD
2024-04-10 08:36:00+00:00,1.08564,1.08564,1.08558,1.08563,27,EUR_USD
2024-04-10 08:37:00+00:00,1.08565,1.08568,1.0856,1.08562,45,EUR_USD
2024-04-10 08:38:00+00:00,1.08563,1.0857,1.0856,1.08566,40,EUR_USD
2024-04-10 08:39:00+00:00,1.08564,1.0857,1.0856,1.08563,22,EUR_USD
2024-04-10 08:40:00+00:00,1.08562,1.08562,1.08548,1.08548,29,EUR_USD
2024-04-10 08:41:00+00:00,1.08548,1.08556,1.08548,1.08553,22,EUR_USD
2024-04-10 08:42:00+00:00,1.08554,1.08559,1.08548,1.08552,46,EUR_USD
2024-04-10 08:43:00+00:00,1.08554,1.0856,1.08553,1.08558,38,EUR_USD
2024-04-10 08:44:00+00:00,1.08555,1.08555,1.08543,1.08552,34,EUR_USD
2024-04-10 08:45:00+00:00,1.08556,1.08559,1.08553,1.08558,41,EUR_USD
2024-04-10 08:46:00+00:00,1.0856,1.08573,1.0856,1.08573,34,EUR_USD
2024-04-10 08:47:00+00:00,1.0857,1.0857,1.08566,1.08569,13,EUR_USD
2024-04-10 08:48:00+00:00,1.08568,1.08579,1.08568,1.08578,33,EUR_USD
2024-04-10 08:49:00+00:00,1.08579,1.08587,1.08577,1.08585,28,EUR_USD
2024-04-10 08:50:00+00:00,1.08586,1.08592,1.08582,1.0859,42,EUR_USD
2024-04-10 08:51:00+00:00,1.08592,1.08592,1.0857,1.08577,58,EUR_USD
2024-04-10 08:52:00+00:00,1.08578,1.08582,1.08575,1.08582,18,EUR_USD
2024-04-10 08:53:00+00:00,1.08581,1.08585,1.08576,1.08584,35,EUR_USD
2024-04-10 08:54:00+00:00,1.08586,1.08587,1.08583,1.08586,25,EUR_USD
2024-04-10 08:55:00+00:00,1.0859,1.08593,1.08587,1.08592,28,EUR_USD
2024-04-10 08:56:00+00:00,1.08592,1.08601,1.08592,1.08597,36,EUR_USD
2024-04-10 08:57:00+00:00,1.08598,1.08599,1.08594,1.08597,32,EUR_USD
2024-04-10 08:58:00+00:00,1.08598,1.08603,1.08597,1.08603,30,EUR_USD
2024-04-10 08:59:00+00:00,1.08602,1.08607,1.086,1.08606,48,EUR_USD
2024-04-10 09:00:00+00:00,1.08604,1.08619,1.08604,1.08619,26,EUR_USD
2024-04-10 09:01:00+00:00,1.08618,1.08619,1.08604,1.08604,20,EUR_USD
2024-04-10 09:02:00+00:00,1.08603,1.08603,1.08592,1.08592,60,EUR_USD
2024-04-10 09:03:00+00:00,1.08594,1.08598,1.08594,1.08597,52,EUR_USD
2024-04-10 09:04:00+00:00,1.08598,1.08603,1.08591,1.08597,43,EUR_USD
2024-04-10 09:05:00+00:00,1.08598,1.08607,1.08598,1.08606,41,EUR_USD
2024-04-10 09:06:00+00:00,1.08607,1.08607,1.08596,1.08598,45,EUR_USD
2024-04-10 09:07:00+00:00,1.08596,1.08607,1.08596,1.08604,28,EUR_USD
2024-04-10 09:08:00+00:00,1.08602,1.08608,1.08602,1.08606,35,EUR_USD
2024-04-10 09:09:00+00:00,1.08608,1.0861,1.08602,1.08602,53,EUR_USD
2024-04-10 09:10:00+00:00,1.086,1.08603,1.08596,1.08596,31,EUR_USD
2024-04-10 09:11:00+00:00,1.08594,1.08604,1.08594,1.08604,44,EUR_USD
2024-04-10 09:12:00+00:00,1.08606,1.08606,1.08589,1.08589,51,EUR_USD
2024-04-10 09:13:00+00:00,1.0859,1.0859,1.0858,1.08581,37,EUR_USD
2024-04-10 09:14:00+00:00,1.0858,1.0858,1.08572,1.08572,30,EUR_USD
2024-04-10 09:15:00+00:00,1.08572,1.08576,1.08569,1.08576,40,EUR_USD
2024-04-10 09:16:00+00:00,1.08576,1.08576,1.08568,1.08576,23,EUR_USD
2024-04-10 09:17:00+00:00,1.08576,1.08585,1.0857,1.08583,38,EUR_USD
2024-04-10 09:18:00+00:00,1.08586,1.08593,1.08583,1.08593,31,EUR_USD
2024-04-10 09:19:00+00:00,1.08592,1.08596,1.08592,1.08594,36,EUR_USD
2024-04-10 09:20:00+00:00,1.08596,1.08598,1.08592,1.08598,24,EUR_USD
2024-04-10 09:21:00+00:00,1.08597,1.086,1.08592,1.08596,17,EUR_USD
2024-04-10 09:22:00+00:00,1.08594,1.08596,1.08589,1.08596,21,EUR_USD
2024-04-10 09:23:00+00:00,1.08597,1.08601,1.08596,1.086,21,EUR_USD
2024-04-10 09:24:00+00:00,1.08604,1.0861,1.08604,1.08609,20,EUR_USD
2024-04-10 09:25:00+00:00,1.0861,1.08613,1.08608,1.08611,21,EUR_USD
2024-04-10 09:26:00+00:00,1.08612,1.08613,1.08609,1.0861,29,EUR_USD
2024-04-10 09:27:00+00:00,1.08614,1.0862,1.0861,1.0861,35,EUR_USD
2024-04-10 09:28:00+00:00,1.08609,1.0861,1.08604,1.08604,12,EUR_USD
2024-04-10 09:29:00+00:00,1.08603,1.08606,1.08602,1.08604,13,EUR_USD
2024-04-10 09:30:00+00:00,1.08606,1.08606,1.08601,1.08606,15,EUR_USD
2024-04-10 09:31:00+00:00,1.08606,1.08608,1.08604,1.08606,47,EUR_USD
2024-04-10 09:32:00+00:00,1.08606,1.0861,1.08606,1.08608,14,EUR_USD
2024-04-10 09:33:00+00:00,1.0861,1.08617,1.0861,1.08616,28,EUR_USD
2024-04-10 09:34:00+00:00,1.08614,1.08617,1.08611,1.08617,22,EUR_USD
2024-04-10 09:35:00+00:00,1.08616,1.08616,1.08609,1.08614,28,EUR_USD
2024-04-10 09:36:00+00:00,1.08614,1.08617,1.08606,1.08606,47,EUR_USD
2024-04-10 09:37:00+00:00,1.08607,1.08623,1.08604,1.08617,45,EUR_USD
2024-04-10 09:38:00+00:00,1.08616,1.08617,1.08611,1.08617,26,EUR_USD
2024-04-10 09:39:00+00:00,1.08616,1.08616,1.08606,1.0861,59,EUR_USD
2024-04-10 09:40:00+00:00,1.08608,1.0861,1.086,1.0861,45,EUR_USD
2024-04-10 09:41:00+00:00,1.08609,1.08621,1.08609,1.0862,22,EUR_USD
2024-04-10 09:42:00+00:00,1.0862,1.0863,1.08619,1.08629,38,EUR_USD
2024-04-10 09:43:00+00:00,1.08627,1.08631,1.0862,1.0862,25,EUR_USD
2024-04-10 09:44:00+00:00,1.08619,1.08628,1.08617,1.08623,38,EUR_USD
2024-04-10 09:45:00+00:00,1.0862,1.0862,1.08611,1.08617,19,EUR_USD
2024-04-10 09:46:00+00:00,1.08616,1.08617,1.08611,1.08611,10,EUR_USD
2024-04-10 09:47:00+00:00,1.08613,1.0862,1.08611,1.08612,35,EUR_USD
2024-04-10 09:48:00+00:00,1.08611,1.08622,1.08611,1.08622,34,EUR_USD
2024-04-10 09:49:00+00:00,1.08624,1.08628,1.08621,1.08626,32,EUR_USD
2024-04-10 09:50:00+00:00,1.08626,1.08638,1.08626,1.08638,29,EUR_USD
2024-04-10 09:51:00+00:00,1.08642,1.08647,1.08638,1.08646,49,EUR_USD
2024-04-10 09:52:00+00:00,1.08648,1.08653,1.08646,1.08653,33,EUR_USD
2024-04-10 09:53:00+00:00,1.08652,1.08657,1.08644,1.08646,38,EUR_USD
2024-04-10 09:54:00+00:00,1.08647,1.08649,1.08638,1.08642,46,EUR_USD
2024-04-10 09:55:00+00:00,1.08641,1.08642,1.08632,1.08632,47,EUR_USD
