,MSFT_Open,MSFT_Close,MSFT_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,GOOGL_Open,GOOGL_Close,GOOGL_Volume,MSFT_SO_K,MSFT_SO_D,MSFT_SO_B/S_Decision,AAPL_SO_K,AAPL_SO_D,AAPL_SO_B/S_Decision,GOOGL_SO_K,GOOGL_SO_D,GOOGL_SO_B/S_Decision,MSFT_MACD,MSFT_signal_MACD,MSFT_signal_MACD_diff,MSFT_MACD_B/S_Decision,AAPL_MACD,AAPL_signal_MACD,AAPL_signal_MACD_diff,AAPL_MACD_B/S_Decision,GOOGL_MACD,GOOGL_signal_MACD,GOOGL_signal_MACD_diff,GOOGL_MACD_B/S_Decision,MSFT_Final_BorS_Decision,AAPL_Final_BorS_Decision,GOOGL_Final_BorS_Decision,Cash Balance,MSFT_owned_shares,AAPL_owned_shares,GOOGL_owned_shares,Portfolio Value,NS Portfolio Value,SP_500_Value_per_unit,SP_500_Total_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,SP_500_DReturns,Maximum Value,Drawdown,Drawdown (%),Maximum Drawdown
2017-04-11,60.14803587870537,60.03801345825195,18791500,33.3583380017655,33.05261993408203,121517600,42.084999084472656,41.99399948120117,19486000,76.97067500441261,84.00065558889533,Sell,45.67438624672302,72.54274756975063,NA,12.731643240208124,22.55706677104231,Buy,0.2988966693653765,0.3201940394540969,-0.021297370088720402,NA,0.39110663244481003,0.49602723361730006,-0.10492060117249002,NA,-0.08234329540047725,-0.0073347195853337875,-0.07500857581514346,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1511590.3066635132,1464874.9051437378,2353.780029296875,1143937.0942382812,-0.005017774716470025,-0.0043028013639475615,-0.001433879303282093,1526695.7644996643,-15105.457836151123,-0.009894216115220279,-201135.96661376953
2017-04-12,59.98298131247493,59.80877685546875,17108500,33.04563032484344,33.09230422973633,81400000,41.92300033569336,42.073001861572266,22716000,61.81825058624776,80.00050429915025,Sell,39.75763001276504,62.95713260168627,NA,16.97566093761847,18.554943737563555,Buy,0.259095370356512,0.30797430563457995,-0.04887893527806797,NA,0.34281217490994464,0.465384221875829,-0.12257204696588436,NA,-0.09510390835200155,-0.024888557338667343,-0.0702153510133342,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1513886.2293243408,1464498.6365585327,2344.929931640625,1139635.9467773438,0.001518878925530709,-0.00025686055777451866,-0.003759951034546627,1526695.7644996643,-12809.535175323486,-0.008390365306031674,-201135.96661376953
2017-04-13,59.863786533436105,59.552040100097656,17896500,33.11797547139119,32.917274475097656,71291600,42.051998138427734,42.00899887084961,21474000,44.8480798809854,70.54570211049194,NA,24.54468593027304,51.51126649061581,NA,13.537412317282845,15.911890012111126,Buy,0.20447893770905523,0.287275232049475,-0.0827962943404198,NA,0.2871054579537855,0.4297284690914203,-0.14262301113763481,NA,-0.10912338604002514,-0.04173552307893891,-0.06738786296108623,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1508547.0844650269,1459230.054561615,2328.949951171875,1131869.6762695312,-0.0035267807817347396,-0.003597532879442311,-0.006814694227374907,1526695.7644996643,-18148.68003463745,-0.011887555108653372,-201135.96661376953
2017-04-17,59.6345792623981,60.03801345825195,16689300,33.017614586661644,33.09929656982422,66328400,42.069000244140625,42.756500244140625,20982000,76.97067500441261,68.12158652512669,NA,40.36537855804777,44.5322074635495,NA,53.693279041602025,22.911629756076568,Buy,0.1981251465393541,0.26944521494745083,-0.07132006840809674,NA,0.25470901823180014,0.3947245789194963,-0.14001556068769616,NA,-0.059233996774771924,-0.045235217818105515,-0.01399877895666641,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1525559.7705841064,1475044.080669403,2349.010009765625,1141618.8647460938,0.011277530740853692,0.010837239856972936,0.008613348940219367,1526695.7644996643,-1135.9939155578613,-0.0007440866359710865,-201135.96661376953
2017-04-18,59.90047127925729,59.955482482910156,15155600,33.00129187114446,32.9522819519043,58790000,42.62699890136719,42.699501037597656,18724000,71.51541894651908,66.4246198845155,NA,27.587407370567462,35.58589762367527,NA,57.5221815828256,30.892035423907412,NA,0.1843056010482016,0.252417292167601,-0.06811169111939941,NA,0.21469686353598405,0.35871903584279385,-0.1440221723068098,NA,-0.024018782382064785,-0.04099193073089737,0.016973148348832588,Buy,NA,NA,NA,-6.556738420040347,0,24350,16830,1521020.6679916382,1471679.4641227722,2342.18994140625,1138304.3115234375,-0.0029753685696171095,-0.002281027794846624,-0.0029033798625895946,1526695.7644996643,-5675.096508026123,-0.0037172412735984707,-201135.96661376953
2017-04-19,60.1938826546487,59.634578704833984,26992800,33.110967853488454,32.83091735839844,69313600,42.86949920654297,42.82550048828125,21606000,50.303840238029196,61.091252931238806,NA,17.038842194260706,29.85878881318281,NA,98.88930862462797,48.123568500791386,NA,0.14577881130349368,0.23108959599477955,-0.08531078469128586,NA,0.17122011534893034,0.32121925174402116,-0.14999913639509083,NA,0.013896441853447072,-0.030014256214028485,0.04391069806747556,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1520186.0108947754,1468976.8117485046,2338.169921875,1136350.58203125,-0.000548748031126256,-0.001836440909963044,-0.0017163507793208632,1526695.7644996643,-6509.753604888916,-0.0042639494758946435,-201135.96661376953
2017-04-20,60.01967804691664,60.05635452270508,22299500,32.95693429190307,33.24164962768555,93278400,42.98699951171875,43.00400161743164,23776000,63.63819745916211,61.455242305821685,NA,43.58290357435457,30.623843525500718,NA,100.0,64.72843631326768,NA,0.1475786417176863,0.21438740513936091,-0.0668087634216746,NA,0.167970876964894,0.2905695767881957,-0.12259869982330174,NA,0.057683144171285505,-0.012474776136965689,0.07015792030825119,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1533191.5156555176,1480199.7560768127,2355.840087890625,1144938.2827148438,0.008555206183674224,0.007639973782124887,0.007557263417987681,1533191.5156555176,0.0,0.0,-201135.96661376953
2017-04-21,60.212224026298685,60.88155746459961,32522600,33.24165357694737,33.20198059082031,69283600,43.03099822998047,42.9474983215332,23458000,100.0,72.4856263296246,NA,39.46711205924143,33.608328751294394,NA,95.46886758398747,81.11472736660862,Sell,0.2131351122877092,0.2141369465690306,-0.0010018342813213899,NA,0.1603464977748814,0.26452496098553285,-0.10417846321065144,NA,0.08682422187943928,0.007385023466315305,0.07943919841312397,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1531274.6241378784,1485788.2795257568,2348.68994140625,1141463.3115234375,-0.0012502622784340556,0.003775519774274372,-0.0030350729326357184,1533191.5156555176,-1916.8915176391602,-0.0012502622784340098,-201135.96661376953
2017-04-24,61.87180033872591,61.917640686035156,29770000,33.48903354203512,33.521705627441406,68537200,43.422000885009766,43.94649887084961,33930000,100.0,77.09149132874208,Sell,72.63962384380652,40.06317780844614,NA,100.0,90.3760715582882,Sell,0.34471864265182006,0.2402532857855885,0.10446535686623157,Buy,0.178050801925977,0.2472301291736217,-0.0691793272476447,NA,0.1883584522586048,0.04357970922477321,0.1447787430338316,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1555873.1080245972,1511145.0844078064,2374.14990234375,1153836.8525390625,0.01606405768042296,0.01706623025061349,0.01084006896297951,1555873.1080245972,0.0,0.0,-201135.96661376953
2017-04-25,62.25688803987286,62.27522277832031,30242700,33.58471810567384,33.729408264160156,75486000,44.112998962402344,44.44200134277344,40760000,100.0,82.78840753943825,Sell,94.13264592450491,53.37222551923363,NA,100.0,98.87163524172308,Sell,0.4724078018071083,0.28668418898989245,0.18572361281721583,NA,0.20646149782903223,0.2390764029047038,-0.03261490507567158,NA,0.3052887906036261,0.0959215255005438,0.20936726510308235,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1569269.9738311768,1523086.4961013794,2388.610107421875,1160864.5122070312,0.008610513117993879,0.007902227136749485,0.006090687476747014,1569269.9738311768,0.0,0.0,-201135.96661376953
2017-04-26,62.421929770682844,62.19270706176758,26190800,33.71540690672462,33.53104019165039,80164800,44.56949996948242,44.457000732421875,26466000,96.9698795011949,92.1216153920714,Sell,73.35011889774793,64.63448085993107,NA,100.0,99.0937735167975,Sell,0.5604831508014101,0.341443981352196,0.2190391694492141,NA,0.21054351877419464,0.233369826078602,-0.02282630730440735,NA,0.39461833702135607,0.15566088780470624,0.23895744921664983,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1564692.1509933472,1519935.6408157349,2387.449951171875,1160300.6762695312,-0.002917167163183132,-0.0020687303667321633,-0.00048570348354270987,1569269.9738311768,-4577.82283782959,-0.0029171671631831497,-201135.96661376953
2017-04-27,62.48611176267037,62.596134185791016,34971000,33.587048925564815,33.55670928955078,56985200,44.5,44.571998596191406,46846000,100.0,99.39397590023898,Sell,76.03940611074475,71.1257813672091,NA,100.0,99.0937735167975,Sell,0.6552830022056355,0.4042117855228839,0.2510712166827516,NA,0.21339000431845534,0.22937386172657268,-0.015983857408117336,NA,0.4692824170849974,0.21838519366076448,0.25089722342423293,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1567252.607574463,1525056.3052253723,2388.77001953125,1160942.2294921875,0.0016363963860177577,0.003369000813014278,0.0005529198041311911,1569269.9738311768,-2017.3662567138672,-0.0012855444189687254,-201135.96661376953
2017-04-28,63.18294884068139,62.77034378051758,39548800,33.62672876954027,33.524044036865234,83441600,46.45000076293945,46.22600173950195,76918000,100.0,99.39397590023898,Sell,72.61714925164358,77.75578880568955,Sell,100.0,100.0,Sell,0.7359858391847922,0.4705665962552656,0.2654192429295266,NA,0.21058258674637642,0.22561560673053344,-0.015033019984157014,NA,0.6543752386287451,0.3055832026543606,0.3487920359743845,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1594294.0815734863,1546763.3434791565,2384.199951171875,1158721.1762695312,0.017254062215837473,0.014233597919898644,-0.0019131470681601481,1594294.0815734863,0.0,0.0,-201135.96661376953
2017-05-01,62.97206218815286,63.641395568847656,31954400,33.86243356374853,34.20782470703125,134411600,46.20750045776367,46.64099884033203,46556000,100.0,99.39397590023898,Sell,100.0,83.22786403692824,Sell,100.0,100.0,Sell,0.8603128673493856,0.5485158504740896,0.31179701687529604,NA,0.2605298476732756,0.23259845491908188,0.027931392754193707,Buy,0.8250388961593913,0.40947434135536676,0.41556455480402454,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1617928.542098999,1568319.213027954,2388.330078125,1160728.41796875,0.014824404605570995,0.013936113523554061,0.0017322905115801923,1617928.542098999,0.0,0.0,-201135.96661376953
2017-05-02,63.91644505021167,63.540523529052734,23906100,34.43185900003904,34.42485809326172,181408800,46.66350173950195,46.85449981689453,35026000,97.53330223880597,98.90063634800018,Sell,100.0,84.40133485202725,Sell,100.0,100.0,Sell,0.9398691755021105,0.6267865154796938,0.3130826600224167,NA,0.3140065205469398,0.24888006804465346,0.06512645250228632,NA,0.9663790032250361,0.5208552737293006,0.4455237294957355,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1626806.5264892578,1573062.9503746033,2391.169921875,1162108.58203125,0.0054872537069783345,0.0030247269224550344,0.0011890499458222514,1626806.5264892578,0.0,0.0,-201135.96661376953
2017-05-03,63.61385764928884,63.33879470825195,28928000,33.976780816014085,34.31983947753906,182788000,46.8025016784668,47.42250061035156,36496000,92.60027985074628,98.02671641791044,Sell,93.41138516472733,88.41358810542314,Sell,100.0,100.0,Sell,0.9753965289424826,0.6965085181722516,0.27888801077023107,NA,0.343948223446759,0.2678936991250746,0.07605452432168441,NA,1.1114132928174882,0.6389668775469382,0.4724464152705501,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1633808.776550293,1577097.6195259094,2388.1298828125,1160631.123046875,0.004304291842341268,0.0025648491373757576,-0.0012713605313821041,1633808.776550293,0.0,0.0,-201135.96661376953
2017-05-04,63.29296463417938,63.09124755859375,21749400,34.1938154704859,34.19614791870117,93487600,47.51449966430664,47.736000061035156,38752000,86.54682835820896,95.33608208955224,Sell,85.65127488380776,90.33596186003574,Sell,100.0,100.0,Sell,0.9723683690846485,0.751680488354731,0.22068788072991752,NA,0.3536200518120083,0.28503896966246134,0.06858108214954695,NA,1.237386971124593,0.7586508962624692,0.4787360748621239,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1636073.0828475952,1577317.6282997131,2389.52001953125,1161306.7294921875,0.0013859065576102836,0.00013950231810633262,0.0005821026438950216,1636073.0828475952,0.0,0.0,-201135.96661376953
2017-05-05,63.17377329321512,63.26546096801758,19128800,34.24983619904016,34.76325988769531,109310800,47.83599853515625,47.513999938964844,32310000,90.80699626865672,93.49748134328358,Sell,100.0,95.81253200970703,Sell,96.13374957066391,99.22674991413278,Sell,0.9728121241462588,0.7959068155130367,0.17690530863322218,NA,0.40240753820810937,0.30851268337159093,0.09389485483651844,NA,1.3042736099621663,0.8677754390024086,0.43649817095975774,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1646145.9972381592,1583573.182460785,2399.2900390625,1166054.958984375,0.006156763103168927,0.003965944492622553,0.0040886954080285864,1646145.9972381592,0.0,0.0,-201135.96661376953
2017-05-08,63.23795863777934,63.210453033447266,18566100,34.77959577952773,35.70841979980469,195009600,47.372501373291016,47.93450164794922,37534000,89.46184701492538,91.38985074626866,Sell,100.0,95.81253200970703,Sell,100.0,99.22674991413278,Sell,0.9576855200932357,0.8282625564290765,0.12942296366415917,NA,0.511442883351009,0.34909872336747455,0.1623441599835344,NA,1.3753584506802454,0.969292041337976,0.40606640934226945,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1676237.6848602295,1601036.2677726746,2399.3798828125,1166098.623046875,0.01828008431363748,0.011027646530836765,3.744597299082386e-05,1676237.6848602295,0.0,0.0,-201135.96661376953
2017-05-09,63.13709485989119,63.3021354675293,22858400,35.909115153527836,35.9371223449707,156521600,48.06650161743164,47.83549880981445,33758000,91.70382462686567,90.22395522388061,Sell,100.0,95.81253200970703,Sell,98.33342644517606,98.89343520316798,Sell,0.9422340954759818,0.8510568642384576,0.09117723123752419,NA,0.6092851045633836,0.40113599960665636,0.20814910495672723,NA,1.4074804390761884,1.0569297208856185,0.3505507181905698,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1680140.3740692139,1603617.6364021301,2396.919921875,1164903.08203125,0.0023282433298292826,0.0016123111521058053,-0.0010252486299153762,1680140.3740692139,0.0,0.0,-201135.96661376953
2017-05-10,63.25627791714427,63.5496826171875,17977800,35.85309695686996,35.766746520996094,103222800,47.81100082397461,47.742000579833984,22920000,97.75727611940297,91.25535447761195,Sell,94.51498453221463,96.03325188320449,Sell,96.7595152276392,98.24533824869584,Sell,0.9391379189482834,0.8686730751804228,0.07046484376786055,NA,0.6654074616683943,0.453990292019004,0.21141716964939028,NA,1.409149027717575,1.12737358225201,0.2817754454655652,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1674418.1475448608,1602214.1147193909,2399.6298828125,1166220.123046875,-0.003405802641653133,-0.0008752221545081929,0.0011306013658478609,1680140.3740692139,-5722.226524353027,-0.0034058026416531424,-201135.96661376953
2017-05-11,62.67865609892174,62.77034378051758,28789400,35.72456446511786,36.07606887817383,109020400,47.56449890136719,47.794498443603516,20622000,78.69953358208956,89.68589552238805,Sell,100.0,98.90299690644294,Sell,97.63727721322188,97.77279369134021,Sell,0.863840233342394,0.8677065068128171,-0.0038662734704231205,Sell,0.7264702661076541,0.508486286836734,0.21798397927092006,NA,1.3985855119086281,1.1816159681833336,0.21696954372529453,NA,Sell,NA,NA,-6.556738420040347,0,24350,16830,1682833.6859893799,1600565.2773246765,2394.43994140625,1163697.8115234375,0.005025947943086084,-0.0010290992817792999,-0.002162809124616749,1682833.6859893799,0.0,0.0,-201135.96661376953
2017-05-12,62.907890413278245,62.69700241088867,18714100,36.25182207959604,36.57989501953125,130108000,47.89250183105469,47.75699996948242,24298000,76.90606343283582,86.90570895522387,Sell,100.0,98.90299690644294,Sell,97.00444527420035,97.9469328320475,Sell,0.7891513933862697,0.8519954841275077,-0.06284409074123798,NA,0.806223890365132,0.5680338075424136,0.23819008282271836,NA,1.371379625383021,1.219568699623271,0.15181092575974997,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1694470.753211975,1606234.8839797974,2390.89990234375,1161977.3525390625,0.006915161800884473,0.003542252687498859,-0.0014784413679722608,1694470.753211975,0.0,0.0,-201135.96661376953
2017-05-15,62.476933035877266,62.74283218383789,31530300,36.55880395738538,36.48616027832031,104038800,47.76449966430664,47.96099853515625,26754000,77.57413389466308,84.52816633117142,Sell,97.49972526689812,98.40294195982256,Sell,100.0,97.9469328320475,Sell,0.7252972540161835,0.8266558381052429,-0.1013585840890594,NA,0.8520437717196572,0.6248358003778623,0.22720797134179482,NA,1.3507096041374211,1.245796880526101,0.10491272361132009,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1695621.6081237793,1607912.4692878723,2402.320068359375,1167527.5532226562,0.0006791825173864119,0.001044420915525368,0.004776513648450997,1695621.6081237793,0.0,0.0,-201135.96661376953
2017-05-16,62.91803186502715,64.00616455078125,34956000,36.5424007603741,36.4322624206543,80194000,48.1775016784668,48.230499267578125,22030000,100.0,86.18740140579828,Sell,96.06205712006447,97.61535338383545,Sell,100.0,98.28024754301228,Sell,0.7677822367272285,0.8148811178296401,-0.04709888110241167,NA,0.8739330944289634,0.6746552591880826,0.19927783524088083,NA,1.340621074931505,1.2647617194071819,0.07585935552432321,NA,NA,NA,NA,-6.556738420040347,0,24350,16830,1698844.892616272,1621015.720211029,2400.669921875,1166725.58203125,0.0019009456337721886,0.008149231487059705,-0.0006868970151433507,1698844.892616272,0.0,0.0,-201135.96661376953
2017-05-17,63.52666705336183,62.226444244384766,30548800,35.994054310890796,35.20902633666992,203070800,47.98500061035156,47.10850143432617,48982000,59.28890866808902,78.4937279155355,Sell,63.43353290488537,91.39906305836959,Sell,79.24147850782842,94.77664019905014,Sell,0.6503465464694713,0.7819742035576064,-0.13162765708813506,NA,0.7835434107132428,0.6964328894931147,0.08711052122012819,NA,1.2279351229018545,1.2573964001061164,-0.02946127720426195,Sell,NA,NA,Sell,-6.556738420040347,0,24350,16830,1650175.870437622,1575870.1393089294,2357.030029296875,1145516.5942382812,-0.028648302378975976,-0.027850180808994485,-0.018178214414433458,1698844.892616272,-48669.0221786499,-0.02864830237897596,-201135.96661376953
2017-05-18,62.15267443890343,62.43853759765625,25201300,35.448058120572604,35.745662689208984,134272800,47.15999984741211,47.525001525878906,36010000,60.31133290001439,74.81608777912047,NA,75.30333145115755,86.4597293486011,Sell,86.64589030165925,92.57836281673761,Sell,0.5678462982781269,0.7391486225017105,-0.1713023242235836,NA,0.7466046107315307,0.7064672337407979,0.04013737699073283,NA,1.1588799242229797,1.237693104929489,-0.07881318070650933,NA,NA,NA,NA,10.403741317044478,6385,35545,0,1669249.6428489685,1590023.1433906555,2365.719970703125,1149739.9057617188,0.011558630054557817,0.008981072569807402,0.003686818283279214,1698844.892616272,-29595.249767303467,-0.017420807453307815,-201135.96661376953
2017-05-19,62.24487205295063,62.420082092285156,26961100,35.94250107792527,35.86751174926758,107843200,47.64099884033203,47.73249816894531,27206000,49.23897902202059,69.28267089695741,NA,78.91055900621117,82.24184114984334,Sell,90.57351865504326,91.29217749290619,Sell,0.4952659347564108,0.6903720849526507,-0.1951061501962399,NA,0.7188757937621304,0.7089489457450644,0.009926848017066003,NA,1.108122678275052,1.2117790195986016,-0.10365634132354962,NA,NA,NA,NA,10.403741317044478,6385,35545,0,1673462.9292869568,1594099.1335411072,2381.72998046875,1157520.7705078125,0.0025240601105041005,0.0025634785049479802,0.006767499942466504,1698844.892616272,-25381.963329315186,-0.014940718507989392,-201135.96661376953
2017-05-22,62.60452232468233,63.12092208862305,16237600,36.08779510951815,36.085453033447266,91865600,47.849998474121094,48.20349884033203,27748000,57.61396471924807,65.29063706187442,NA,83.83219864136333,79.50833582473638,Sell,99.36973798446161,91.16612508979851,Sell,0.4886643854400674,0.650030545050134,-0.16136615961006662,NA,0.7063442499313624,0.7084280065823241,-0.002083756650961721,Sell,1.093300129699685,1.1880832416188183,-0.09478311191913336,NA,NA,Sell,NA,10.403741317044478,6385,35545,0,1685684.5156097412,1608710.71408844,2394.02001953125,1163493.7294921875,0.007303171231878958,0.009166042587875234,0.005160131149745784,1698844.892616272,-13160.377006530762,-0.007746661901701566,-201135.96661376953
2017-05-23,63.36987924086845,63.33299255371094,15425800,36.29870338577698,36.04093551635742,79675600,48.49800109863281,48.52750015258789,30908000,62.879085881608034,57.86645423819603,NA,82.36303058522756,76.76853051776901,Sell,100.0,91.16612508979851,Sell,0.49484070857028684,0.6189925777541646,-0.12415186918387777,NA,0.684925326764116,0.7037274706186825,-0.018802143854566467,NA,1.09507401963171,1.1694813972213967,-0.07440737758968674,NA,NA,NA,NA,22.03430270543322,16565,0,13302,1694623.8286819458,1613924.6524353027,2398.419921875,1165632.08203125,0.005303075984518513,0.0032410664647168907,0.001837871992654172,1698844.892616272,-4221.063934326172,-0.00248466705387424,-201135.96661376953
2017-05-24,63.50820534707253,63.415985107421875,14593900,36.050307991514465,35.93313980102539,76712000,48.76300048828125,48.88050079345703,22660000,67.45556777951437,59.499786060481085,NA,78.83551186970476,79.84892631073288,Sell,100.0,95.31782938823282,Sell,0.5006609864347737,0.5953262594902865,-0.09466527305551276,NA,0.651739613922679,0.6933298992794819,-0.04159028535680287,NA,1.1121439387118102,1.1580139055194794,-0.045869966807669194,NA,NA,NA,NA,22.03430270543322,16565,0,13302,1700694.2148590088,1617586.4820213318,2404.389892578125,1168533.4877929688,0.0035821437621259555,0.00226889748570569,0.002489126548973042,1700694.2148590088,0.0,0.0,-201135.96661376953
2017-05-25,63.600440146785715,64.19983673095703,21854100,36.02451651854948,36.05732345581055,76942400,48.95000076293945,49.59299850463867,39082000,100.0,67.4375194804782,NA,82.89931129872059,81.3681222802455,Sell,100.0,97.98865132790097,Sell,0.5620449691298717,0.5886700014182036,-0.026625032288331907,NA,0.6282185679024437,0.6803076330040743,-0.05208906510163058,NA,1.1696812261912015,1.1603473696538238,0.009333856537377727,Buy,NA,NA,NA,22.03430270543322,16565,0,13302,1723156.3615570068,1634652.3153076172,2415.070068359375,1173724.0532226562,0.013207633977787347,0.010550182927443919,0.00444194837709877,1723156.3615570068,0.0,0.0,-201135.96661376953
2017-05-26,64.36581169739533,64.51335144042969,19827900,36.087789939092985,35.99639892578125,87710400,49.599998474121094,49.66350173950195,32728000,100.0,77.5897236760741,Sell,80.90561035011791,81.76713254902684,Sell,100.0,99.87394759689232,Sell,0.6287424826052757,0.596684497655618,0.032057984949657614,Buy,0.5977711355149893,0.6638003335062573,-0.06602919799126805,NA,1.2070547866705184,1.1696888530571627,0.037365933613355606,NA,NA,NA,NA,22.03430270543322,16565,0,13302,1729287.5667495728,1637312.792957306,2415.820068359375,1174088.5532226562,0.003558124688711306,0.0016275495558137898,0.00031054999597146526,1729287.5667495728,0.0,0.0,-201135.96661376953
2017-05-30,64.35659618404596,64.92832946777344,17072800,35.951864397625975,36.01044845581055,80507600,49.625,49.80849838256836,30324000,100.0,86.06693073222448,Sell,76.11128447634364,80.2229497160229,Sell,100.0,100.0,Sell,0.7069368730353034,0.6187349727315552,0.08820190030374819,NA,0.5682248631281297,0.6446852394306318,-0.07646037630250213,NA,1.2341471399212054,1.1825805104299714,0.05156662949123403,NA,NA,NA,NA,22.03430270543322,16565,0,13302,1738090.4231185913,1642748.9383163452,2412.909912109375,1172674.2172851562,0.005090452587688921,0.003320163002709098,-0.0012046245861250249,1738090.4231185913,0.0,0.0,-201135.96661376953
2017-05-31,65.03897020052398,64.4026870727539,30436400,36.080763025011805,35.79721450805664,97804800,49.81050109863281,49.35449981689453,34482000,80.54534698700942,89.60018295330477,Sell,67.1659585363707,77.18353530625153,Sell,84.63104989455987,96.92620997891198,Sell,0.7182124366124256,0.6386304655077293,0.07958197110469634,NA,0.5215904617149931,0.6200662838875042,-0.09847582217251105,NA,1.2050925779422457,1.1870829239324263,0.018009654009819354,NA,NA,NA,NA,22.03430270543322,16565,0,13302,1723344.0679244995,1629862.6094093323,2411.800048828125,1172134.8237304688,-0.00848422786176617,-0.00784436903682928,-0.000459968801852062,1738090.4231185913,-14746.355194091797,-0.008484227861766223,-201135.96661376953
2017-06-01,64.77155597751236,64.6424560546875,21603600,35.89329543614194,35.89563751220703,65616400,49.54800033569336,49.41450119018555,26128000,89.41948345505963,93.99296608841382,Sell,71.29487825759941,75.67540858383046,Sell,85.40749489960271,94.00770895883251,Sell,0.7379886808614273,0.6585021085784689,0.07948657228295841,NA,0.4869608944236603,0.5934452059947354,-0.10648431157107507,NA,1.1733822178173625,1.1843427827094135,-0.010960564892050995,Sell,NA,NA,Sell,22.03430270543322,16565,0,13302,1728113.9793777466,1633915.0409889221,2430.06005859375,1181009.1884765625,0.0027678230610046484,0.00248636391570356,0.007571112611303388,1738090.4231185913,-9976.443740844727,-0.005739887642292144,-201135.96661376953
2017-06-02,64.95597749917972,66.17321014404297,34770300,35.989362687760256,36.42757034301758,111082800,49.429500579833984,49.805999755859375,34710000,100.0,93.99296608841382,Sell,93.60986421501556,77.81751916708944,Sell,99.90745816543937,93.9892005919204,Sell,0.8671841992289018,0.7002385267085556,0.1669456725203462,NA,0.4967134433691953,0.5740988534696274,-0.0773854101004321,NA,1.1663966962596817,1.1807535654194672,-0.014356869159785512,NA,NA,NA,NA,28.220739618584048,21626,9135,0,1763827.6976585388,1658601.4057884216,2439.070068359375,1185388.0532226562,0.020666297887163676,0.015108719964140871,0.0037077313104922904,1763827.6976585388,0.0,0.0,-201135.96661376953
2017-06-05,66.36686974998187,66.6527328491211,33316800,36.16746699458908,36.071388244628906,101326800,49.894500732421875,50.194000244140625,27578000,100.0,93.99296608841382,Sell,72.00831548443996,76.03806019395385,Sell,100.0,93.9892005919204,Sell,0.9967758416685868,0.7595459897005619,0.23722985196802493,NA,0.47028039046794845,0.5533351608692917,-0.08305477040134324,NA,1.1785830451442223,1.1803194613644183,-0.0017364162201960465,NA,NA,NA,NA,28.220739618584048,21626,9135,0,1770944.1322097778,1662656.1771240234,2436.10009765625,1183944.6474609375,0.004034654042844421,0.0024446930537083134,-0.001217665183814387,1770944.1322097778,0.0,0.0,-201135.96661376953
2017-06-06,66.67115723145645,66.8740234375,31511100,36.06435923929349,36.19324493408203,106499600,50.16550064086914,49.83399963378906,31042000,100.0,93.99296608841382,Sell,71.79524995478135,75.17485328964139,Sell,88.3324988100316,91.65570035392672,Sell,1.1046012968789682,0.8285570511362432,0.276044245742725,NA,0.453932174499208,0.533454563595275,-0.07952238909606701,NA,1.145981611163677,1.1734518913242702,-0.027470280160593274,NA,NA,NA,NA,28.220739618584048,21626,9135,0,1776842.9233322144,1661612.3257369995,2429.330078125,1180654.41796875,0.0033308736369204173,-0.0006278215552836253,-0.0027790399654609166,1776842.9233322144,0.0,0.0,-201135.96661376953
2017-06-07,66.98470220906404,66.75416564941406,22301800,36.326813178132944,36.40882873535156,84278400,49.954498291015625,50.07500076293945,27482000,97.421070559411,97.36811080289412,Sell,87.52132233244751,79.24592604885677,Sell,96.14326601512032,93.95814357803879,Sell,1.1669305758787942,0.8962317560847535,0.27069881979404076,NA,0.4531482951434995,0.5173933099049199,-0.06424501476142042,NA,1.12660471893264,1.1640824568459442,-0.03747773791330422,NA,NA,NA,NA,28.220739618584048,21626,9135,0,1776220.236831665,1666523.8049049377,2433.139892578125,1182505.9877929688,-0.0003504454402651902,0.0029558514292795657,0.0015682572275503848,1776842.9233322144,-622.6865005493164,-0.00035044544026523015,-201135.96661376953
