,META_Open,META_Close,META_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,AMZN_Open,AMZN_Close,AMZN_Volume,NFLX_Open,NFLX_Close,NFLX_Volume,GOOGL_Open,GOOGL_Close,GOOGL_Volume,META_SO_K,META_SO_D,META_SO_B/S_Decision,AAPL_SO_K,AAPL_SO_D,AAPL_SO_B/S_Decision,AMZN_SO_K,AMZN_SO_D,AMZN_SO_B/S_Decision,NFLX_SO_K,NFLX_SO_D,NFLX_SO_B/S_Decision,GOOGL_SO_K,GOOGL_SO_D,GOOGL_SO_B/S_Decision,META_MACD,META_signal_MACD,META_signal_MACD_diff,META_MACD_B/S_Decision,AAPL_MACD,AAPL_signal_MACD,AAPL_signal_MACD_diff,AAPL_MACD_B/S_Decision,AMZN_MACD,AMZN_signal_MACD,AMZN_signal_MACD_diff,AMZN_MACD_B/S_Decision,NFLX_MACD,NFLX_signal_MACD,NFLX_signal_MACD_diff,NFLX_MACD_B/S_Decision,GOOGL_MACD,GOOGL_signal_MACD,GOOGL_signal_MACD_diff,GOOGL_MACD_B/S_Decision,META_Final_BorS_Decision,AAPL_Final_BorS_Decision,AMZN_Final_BorS_Decision,NFLX_Final_BorS_Decision,GOOGL_Final_BorS_Decision,Cash Balance,META_owned_shares,AAPL_owned_shares,AMZN_owned_shares,NFLX_owned_shares,GOOGL_owned_shares,Portfolio Value,NS Portfolio Value,SP_500,SP_500_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,SP_500_DReturns
2018-03-01,178.82026298113502,175.75352478027344,23201600,42.32556292820556,41.48635482788086,195208000,75.68000030517578,74.67250061035156,136704000,292.75,290.3900146484375,11932100,55.47700119018555,53.570499420166016,55338000,20.269637867183643,42.80801173141312,NA,83.76278753863245,95.58286956842223,Sell,84.37068270840777,94.738659251629,Sell,91.56413334589818,95.47997066379314,Sell,36.50218572951865,59.1199887594949,NA,-0.9174825911061362,-0.9028183995801683,-0.014664191525967873,Sell,0.5403233916263375,0.2028987602328514,0.3374246313934861,NA,2.377066674148807,2.357224730392934,0.019841943755873004,NA,13.55671204821715,13.29119164056834,0.26552040764881113,NA,-0.07373664962032933,-0.11437307403439839,0.04063642441406906,NA,NA,NA,NA,NA,NA,-0.26072819325054297,6825,2599,0,9339,1098,4078113.5979881287,3320616.7663879395,2677.669921875,1301347.58203125,-0.007104197940574597,-0.012018136609328045,-0.013324399541987275
2018-03-02,173.1063278420785,176.43280029296875,20025900,40.96481642170211,41.77320861816406,153816000,73.45500183105469,75.01249694824219,131752000,284.6499938964844,301.04998779296875,13345300,52.89899826049805,54.207000732421875,50162000,23.430941247066258,36.60624136743395,NA,88.71175584817644,93.32522073805751,Sell,88.09973482258886,92.35860621614678,Sell,100.0,95.47997066379314,Sell,43.955606628818046,54.52439995697348,NA,-1.0823159447107855,-0.9387179086062918,-0.14359803610449373,NA,0.555330154204853,0.27338503902725175,0.28194511517760124,NA,2.290762850228262,2.3439323543599997,-0.05316950413173771,Sell,14.087160356383777,13.450385383731428,0.6367749726523488,NA,-0.14015830770271975,-0.11953012076806267,-0.02062818693465708,Sell,NA,NA,Sell,NA,NA,-0.26072819325054297,6825,2599,0,9339,1098,4183747.5540008545,3377158.632461548,2691.25,1307947.5,0.025902651673273214,0.017027519298805638,0.005071602744632031
2018-03-05,176.01324068425038,180.2087860107422,16189300,41.53614909919839,41.917823791503906,113605600,74.71199798583984,76.18049621582031,104678000,302.8500061035156,315.0,18986100,53.90650177001953,54.737998962402344,28648000,47.16571477115299,33.626555041420836,NA,91.20674086905245,91.566568911868,Sell,100.0,92.35860621614678,Sell,100.0,95.47997066379314,Sell,64.01202166907534,52.20419730635829,NA,-0.8979065668326598,-0.9305556402515655,0.03264907341890566,Buy,0.5722952936515426,0.33316708995211,0.23912820369943266,NA,2.290214065365376,2.333188696561075,-0.04297463119569889,NA,15.455037806860048,13.851315868357153,1.6037219385028951,NA,-0.14824198947591327,-0.1252724945096328,-0.02296949496628048,NA,NA,NA,NA,NA,NA,-0.26072819325054297,6825,2599,0,9339,1098,4340756.711418152,3463638.9653778076,2720.93994140625,1322376.8115234375,0.037528353561187444,0.02560742397025817,0.011032026532745043
2018-03-06,181.58732718880992,179.58944702148438,15086800,42.176225016118,41.88226318359375,95154000,76.66000366210938,76.88200378417969,91234000,319.8800048828125,325.2200012207031,18525800,55.10499954223633,55.04499816894531,23382000,59.72320340878117,36.38476070221036,NA,90.59322859354187,90.1596369207765,Sell,100.0,93.45211786294955,Sell,100.0,97.06870108071418,Sell,68.52704819439333,53.625670711734884,NA,-0.7925996908081743,-0.9029644503628873,0.11036475955471303,NA,0.5762284422320221,0.3817793604080924,0.19444908182392967,NA,2.3196455178306508,2.33048006081499,-0.01083454298433928,NA,17.165881629746707,14.514229020635065,2.6516526091116415,NA,-0.12839602579079212,-0.12589720076586466,-0.002498825024927459,NA,NA,NA,NA,NA,NA,-0.26072819325054297,6825,2599,0,9339,1098,4432218.977325439,3514643.137069702,2728.1201171875,1325866.376953125,0.02107058100416004,0.014725602813032035,0.002638858606169414
2018-03-07,178.550555876021,183.51528930664062,19097300,41.472138078133206,41.493473052978516,126814000,76.32599639892578,77.25,83482000,320.0,321.1600036621094,17132200,54.64099884033203,55.75199890136719,30748000,88.34673000650828,47.78724546013846,NA,83.8855952951335,87.63202162890734,Sell,100.0,94.49408350619932,Sell,94.6402672493812,97.24088011905587,Sell,78.92488308214321,58.38434906078972,NA,-0.38788922455651687,-0.7999494052016133,0.4120601806450964,NA,0.5417286656892202,0.413769221464318,0.12795944422490219,NA,2.3456254648380366,2.3335091416195994,0.012116323218437142,Buy,17.986789302493776,15.208741077006808,2.778048225486968,NA,-0.054985072444971195,-0.11171477510168598,0.05672970265671479,Buy,NA,NA,NA,NA,NA,-0.26072819325054297,6825,2599,0,9339,1098,4420862.354976654,3515021.3363113403,2726.800048828125,1325224.8237304688,-0.002562288191735096,0.00010760672617071698,-0.00048387472056610203
2018-03-08,183.36543661916338,182.146728515625,17225900,41.60014602740671,41.94626235961914,95096400,77.5,77.59300231933594,77252000,322.20001220703125,317.0,11340100,55.86000061035156,56.46900177001953,33862000,80.59916840011991,59.85315156672571,NA,91.69737957468766,89.2189400361184,Sell,100.0,97.61994696451777,Sell,89.14851323999588,96.75775609787541,Sell,89.46981903539401,68.97787572196478,NA,-0.17556092549952496,-0.6750717092611956,0.4995107837616707,NA,0.5446453248741534,0.4399444421462851,0.10470088272786832,NA,2.3666113580263186,2.3401295849009434,0.026481773125375252,NA,18.093120784705718,15.78561701854659,2.307503766159128,NA,0.06035405229049218,-0.07730100962325036,0.13765506191374255,NA,NA,NA,NA,NA,NA,-0.26072819325054297,6825,2599,0,9339,1098,4374635.721935272,3508018.9900283813,2738.969970703125,1331139.4057617188,-0.010456474173945574,-0.0019921205628604666,0.004463078207817217
2018-03-09,183.71508310105608,185.03367614746094,18526300,42.18807407027867,42.66694259643555,128740800,78.17500305175781,78.94450378417969,90686000,321.3299865722656,331.44000244140625,14500200,56.974998474121094,58.04199981689453,42662000,100.0,75.16696331731245,Sell,100.0,91.4765888664831,Sell,100.0,100.0,Sell,100.0,96.75775609787541,Sell,100.0,80.18675439620117,Sell,0.22309166605054997,-0.49543903419884655,0.7185307002493966,NA,0.598213833726625,0.47159832046235306,0.1266155132642719,NA,2.46389544979354,2.364882757879463,0.09901269191407724,NA,19.122148542052855,16.452923323247845,2.6692252188050105,NA,0.2755129936169567,-0.006738208975208947,0.28225120259216563,NA,NA,NA,NA,NA,NA,-0.26072819325054297,6825,2599,0,9339,1098,4532794.5221138,3609029.627128601,2786.570068359375,1354273.0532226562,0.03615359317473876,0.028794210461045022,0.01737883151892694
2018-03-12,185.03366626378218,184.5641632080078,15301200,42.74042497222324,43.079429626464844,128828400,79.62999725341797,79.91950225830078,103484000,333.55999755859375,321.29998779296875,20369200,58.252498626708984,58.29650115966797,44306000,96.10918066451198,84.95565649598424,Sell,100.0,93.23524069267262,Sell,100.0,100.0,Sell,87.62960290663453,94.28367667920232,Sell,100.0,87.3843500623861,Sell,0.49542993872114494,-0.29726523961484824,0.7926951783359932,NA,0.6662711597674971,0.5105328883233818,0.15573827144411523,NA,2.5898142552414214,2.409869057351855,0.17994519788956653,NA,18.901560590332053,16.94265077666469,1.9589098136673648,NA,0.4612471659473414,0.08685886600930112,0.37438829993804024,NA,NA,NA,NA,NA,NA,-0.26072819325054297,6825,2599,0,9339,1098,4436243.995765686,3584275.869911194,2783.02001953125,1352547.7294921875,-0.021300441896732858,-0.006858840124596477,-0.001273985129042532
2018-03-13,185.41326754588619,181.68722534179688,18067500,43.28567872809369,42.66456985473633,126774000,80.7979965209961,79.40899658203125,130638000,323.8699951171875,315.8800048828125,12917200,58.59149932861328,56.99549865722656,43140000,72.26820731479093,87.4646572771862,Sell,90.79438655061,93.27547228408623,Sell,95.18754153445165,99.03750830689033,Sell,78.82705180804943,90.04908704081221,Sell,76.72417205481098,89.02377483446963,Sell,0.473655138081881,-0.14308116407550242,0.6167363021573834,NA,0.6789053660745381,0.5442073838736131,0.134697982200925,NA,2.618230937696268,2.4515414334207377,0.1666895042755301,NA,18.080969563070198,17.170314533945792,0.9106550291244062,NA,0.4977253387641767,0.16903216056027623,0.3286931782039004,NA,NA,NA,NA,NA,NA,-0.26072819325054297,6825,2599,0,9339,1098,4363484.953136444,3535255.0684280396,2765.31005859375,1343940.6884765625,-0.01640104617750715,-0.013676626259342295,-0.006363576551088879
2018-03-14,182.40647037579024,183.99478149414062,16821700,42.747547828221734,42.30186462402344,117473600,79.8499984741211,79.55000305175781,85188000,318.1600036621094,321.54998779296875,10475100,57.290000915527344,57.44449996948242,41870000,91.39075611125442,88.07346249813544,Sell,81.1278968892148,92.7239326029025,Sell,95.98108335075962,98.23372497704226,Sell,86.48351396271742,88.41773638347945,Sell,84.75711378368528,90.19022097477804,Sell,0.6352758832029792,0.012590245380193904,0.6226856378227853,NA,0.6521333968727632,0.5657925864734431,0.08634081039932007,NA,2.621905709994394,2.485614288735469,0.13629142125892502,NA,17.684311758896627,17.27311397893596,0.4111977799606663,NA,0.5564507886580117,0.2465158861798233,0.30993490247818833,NA,NA,NA,NA,NA,NA,-0.26072819325054297,6825,2599,0,9339,1098,4431736.326820374,3566468.367790222,2749.47998046875,1336247.2705078125,0.01564148253447528,0.008829150586880274,-0.005724521948562322
2018-03-15,183.045792620015,183.66513061523438,15614300,42.31608432084848,42.35164260864258,90975200,79.75,79.11599731445312,81394000,323.1700134277344,321.0899963378906,5642900,57.47850036621094,57.53049850463867,33382000,85.2529826499875,89.00422534810895,Sell,78.60629459474916,90.1057156069148,Sell,89.26513188607588,96.08675135425743,Sell,84.18397659324229,87.42482905412874,Sell,83.7917398839125,89.05460514448176,Sell,0.7283652756990477,0.15574525144396467,0.5726200242550831,NA,0.6276973810646638,0.5781735453916873,0.04952383567297647,NA,2.5602839974515916,2.5005482304786937,0.05973576697289795,NA,17.13531488161601,17.245554159471972,-0.11023927785596044,Sell,0.6029797190014534,0.3178086527441494,0.28517106625730404,NA,NA,NA,NA,Sell,NA,-0.26072819325054297,6825,2599,0,9339,1098,4425414.3987464905,3559248.5060272217,2747.330078125,1335202.41796875,-0.0014265126820888208,-0.002024372858092649,-0.000781930531963182
2018-03-16,184.2944591898714,184.89381408691406,24403400,42.35163799107394,42.20228958129883,157618800,79.17250061035156,78.58399963378906,108500000,321.4200134277344,318.45001220703125,7333700,57.76750183105469,56.72100067138672,58656000,98.4928903095116,88.70280341001128,Sell,65.25812729283638,83.15734106548207,Sell,82.15761502190456,92.51827435863835,Sell,75.62853056396268,82.55053516692126,Sell,66.66314201468569,82.38723354741889,Sell,0.891012737353293,0.30279874862583034,0.5882139887274627,NA,0.5894849063150573,0.5804358175763613,0.009049088738696032,NA,2.4403892909055145,2.488516442564058,-0.04812715165854353,Sell,16.299317854713706,17.05630689852032,-0.7569890438066125,NA,0.5679871196777668,0.3678443461308729,0.20014277354689392,NA,NA,NA,Sell,NA,NA,10.9562162788352,10897,20318,9478,0,14089,4416215.338806152,3537549.890815735,2752.010009765625,1337476.8647460938,-0.0020786889342936377,-0.006096403545507556,0.001703447167811456
2018-03-19,176.82238622530323,172.37710571289062,88140100,42.03634813554126,41.55747604370117,133787200,77.72650146484375,77.24649810791016,131616000,315.79998779296875,313.4800109863281,9925200,55.88800048828125,55.003501892089844,63656000,0.0,69.48096727710887,NA,39.718271979499704,71.10099546138201,NA,64.28852461689944,85.37597928201824,Sell,66.30394827698744,78.28540424099185,Sell,30.321666197161502,68.4515667868512,NA,0.00980523459790561,0.2442000458202454,-0.2343948112223398,Sell,0.5013904640525553,0.5646267468716001,-0.06323628281904481,Sell,2.2119487091721766,2.4332028958856817,-0.22125418671350516,NA,15.062119883213256,16.65746949545891,-1.595349612245652,NA,0.39709002818763395,0.3736934825422251,0.02339654564540883,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,4223378.089206696,3450239.5280914307,2712.919921875,1318479.08203125,-0.043665726149030415,-0.024681026535054995,-0.014204195388793028
2018-03-20,167.29249929062206,167.97177124023438,129851800,41.543251037597656,41.543251037597656,78597600,77.51699829101562,79.32550048828125,91632000,313.260009765625,317.5,5991900,54.91999816894531,54.790000915527344,54598000,0.0,55.027325814150686,NA,39.154846157100465,60.7730873826801,NA,90.86432066460932,84.51133510804976,Sell,73.8461432757679,77.28922253453554,Sell,25.804084775682806,58.267549331025556,NA,-1.0321339375687444,-0.011066750857552543,-1.0210671867111918,NA,0.42552199211723973,0.5368057959207281,-0.11128380380348835,NA,2.1736099964571736,2.3812843159999804,-0.2076743195428068,NA,14.24184002762155,16.174343601891437,-1.9325035742698873,NA,0.24163963611844252,0.3472827132574686,-0.1056430771390261,Sell,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,4169063.61013031,3480259.3885803223,2716.93994140625,1320432.8115234375,-0.012860434924164665,0.008700804754126157,0.0014818054520648882
2018-03-21,164.62533303481388,169.21046447753906,106598800,41.495840104703824,40.602108001708984,148219600,79.32250213623047,79.09300231933594,95016000,316.3500061035156,316.4800109863281,5263900,54.628501892089844,54.70000076293945,44898000,7.259993793424786,38.20117335058477,NA,1.8779349816573092,44.923095001168605,NA,85.68459082595965,82.45203660308978,Sell,71.93246738969869,74.37901321993179,NA,23.89972338208384,46.096071250705265,NA,-1.7378927009619929,-0.3564319408784406,-1.3814607600835522,NA,0.28615469081933753,0.48667557490045,-0.20052088408111246,NA,2.1002551967052483,2.325078492141034,-0.22482329543578583,NA,13.355503808872243,15.610575643287598,-2.2550718344153555,NA,0.10991479100173507,0.29980912880632193,-0.18989433780458687,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,4158447.860599518,3468052.920288086,2711.929931640625,1317997.9467773438,-0.0025463150778024524,-0.0035073444043536295,-0.0018439898833508828
2018-03-22,165.9539317500132,164.71524047851562,73743000,40.30103506728958,40.028411865234375,165963200,78.27349853515625,77.24600219726562,126412000,313.07000732421875,306.70001220703125,8063300,54.0004997253418,52.657501220703125,69312000,0.0,21.150576820587265,Buy,0.0,29.20183608221878,NA,52.70237621223267,75.13948546832113,Sell,53.58349737251036,68.25891737578542,NA,0.0,29.33772327392277,NA,-2.6296259234746913,-0.8110707373976909,-1.8185551860770004,NA,0.1279378291626756,0.4149280257528951,-0.2869901965902195,NA,1.871509914264891,2.2343647765658057,-0.3628548623009147,NA,11.728710529066348,14.83420262044335,-3.105492091377002,NA,-0.15747546185786376,0.2083522106734848,-0.36582767253134857,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,4049401.109069824,3373219.9676208496,2643.68994140625,1284833.3115234375,-0.026222945479944637,-0.027344724791384833,-0.025162888405856454
2018-03-23,165.26466027059638,159.2210693359375,53609700,39.91934772548769,39.10147476196289,164115200,76.95050048828125,74.77799987792969,160120000,307.4100036621094,300.94000244140625,9529900,52.56850051879883,51.32749938964844,49880000,0.0,1.4519987586849459,Buy,0.0,16.1502106236515,Buy,2.01065817502381,59.11009409894498,NA,32.98177663095666,59.72956658918421,NA,0.0,16.00509487098563,Buy,-3.7365915203102418,-1.396174893980201,-2.3404166263300406,NA,-0.071422931987847,0.3176578342047467,-0.3890807661925937,NA,1.4740880986820741,2.0823094409890595,-0.6082213423069853,NA,9.861008912256125,13.839563878805905,-3.9785549665497797,NA,-0.47127166971680623,0.07242743459542661,-0.5436991043122328,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,3934432.9427604675,3286764.9876937866,2588.260009765625,1257894.3647460938,-0.02839139991636086,-0.025629807945207972,-0.02096688071186603
2018-03-26,160.64955457485007,159.89035034179688,126116600,39.843498361444134,40.95770263671875,150164800,76.5,77.79299926757812,112494000,309.3599853515625,320.3500061035156,11988300,52.529998779296875,52.704498291015625,65984000,2.5928454678997785,1.9705678522649017,Buy,46.662869187387386,17.53913006522904,Buy,59.472035013486305,58.146796178262356,NA,72.98416653904542,61.0656102415958,NA,19.758911631949957,13.892543957943321,Buy,-4.507900081234652,-2.0185199314310913,-2.489380149803561,NA,-0.07872816587753562,0.23838063418829025,-0.31710880006582587,NA,1.3864317774004746,1.9431339082713426,-0.556702130870868,NA,9.83371011529664,13.038393126104053,-3.204683010807413,NA,-0.6019067159961864,-0.06243939552289599,-0.5394673204732904,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,4023524.2420043945,3431286.7642822266,2658.550048828125,1292055.3237304688,0.022643999920715085,0.04397082758565163,0.02715725576151251
2018-03-27,156.14433157749463,152.0586700439453,79117000,41.17342681776193,39.907501220703125,163690400,78.62000274658203,74.85250091552734,139992000,322.489990234375,300.69000244140625,12068600,53.19499969482422,50.34700012207031,60816000,0.0,1.9705678522649017,Buy,20.262332937283094,13.760627421265564,Buy,3.4305364711698547,40.66003933957445,NA,25.091329734166166,51.31464753327545,NA,0.0,8.73172700280676,Buy,-5.685579005078296,-2.7519317461605324,-2.9336472589177633,NA,-0.16733120378235355,0.15723826659416149,-0.32456947037651507,NA,1.0673857109632507,1.7679842688097243,-0.7005985578464735,NA,8.131937715968775,12.057102044076998,-3.925164328108224,NA,-0.8854593074301249,-0.2270433779043418,-0.6584159295257831,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,3851638.3558502197,3267563.401145935,2612.6201171875,1269733.376953125,-0.042720231273801534,-0.0477148587056494,-0.017276308813847896
2018-03-28,151.48925567589274,152.8677978515625,60029200,39.64909750259224,39.466556549072266,166674000,72.3499984741211,71.57099914550781,274106000,298.3900146484375,285.7699890136719,18972900,50.09550094604492,50.25899887084961,77698000,2.453760903264617,1.0093212742328679,Buy,9.177625175369702,15.220565460008043,Buy,0.0,23.52312117438253,Buy,0.0,36.92815405533571,NA,0.0,3.951782326389991,Buy,-6.478923191469761,-3.497330035222378,-2.9815931562473827,NA,-0.27001770353836463,0.07178707256765626,-0.3418047761060209,NA,0.5434846834001803,1.5230843517278156,-0.9795996683276353,NA,5.515768095867315,10.748835254435063,-5.2330671585677475,NA,-1.1045452346346565,-0.40254374925040476,-0.7020014853842518,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,3840179.458721161,3162718.7071228027,2605.0,1266030.0,-0.0029750708842262164,-0.0320865064121979,-0.00291665716625622
2018-03-29,154.9855544125677,159.62063598632812,59434300,39.78185759829502,39.77474594116211,153594000,70.30000305175781,72.36699676513672,251622000,287.0,295.3500061035156,19145500,50.56050109863281,51.856998443603516,69338000,22.93241711205201,5.59580469664327,Buy,16.925058280758385,18.60557711615972,Buy,9.534614874960589,14.889568906928114,Buy,20.97660230602433,30.40677504203851,NA,19.881793066199396,7.92814093962987,Buy,-6.487967324570462,-4.095457493091995,-2.392509831478467,NA,-0.3228080557897428,-0.007131953103823549,-0.3156761026859193,NA,0.19032574333226648,1.2565326300487059,-1.0662068867164394,NA,4.16742268448337,9.432552740444725,-5.265130055961356,NA,-1.1361305936249693,-0.5492611181253177,-0.5868694754996515,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,3961778.3375434875,3243569.3801345825,2640.8701171875,1283462.876953125,0.03166489486478863,0.025563662310434054,0.013769718690019195
2018-04-02,157.6427291476016,155.2252960205078,36796000,39.50448841853842,39.51396942138672,150347200,70.88099670410156,68.59950256347656,209272000,291.94000244140625,280.2900085449219,13405800,51.38100051879883,50.631500244140625,65068000,9.603109599500243,7.516426616543319,Buy,10.369515830981484,20.679480282356018,Buy,0.0,14.48743727192335,Buy,0.0,23.81041971584718,Buy,4.634541427244549,8.85504922507878,Buy,-6.7717416446484435,-4.630714323403285,-2.1410273212451587,NA,-0.38129197943555937,-0.08196395837017072,-0.29932802106538864,NA,-0.3890755362645706,0.9274109967860507,-1.3164865330506212,NA,1.862167383887595,7.9184756691333,-6.056308285245705,NA,-1.2456901404420506,-0.6885469225886643,-0.5571432178533863,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,3872777.4151535034,3111579.7304992676,2581.8798828125,1254793.623046875,-0.02246489197706336,-0.04069271662375795,-0.022337423560165104
2018-04-03,156.38407036958475,155.9445343017578,42543900,39.74156242726164,39.91936111450195,121112000,69.56900024414062,69.60250091552734,204624000,285.45001220703125,283.6700134277344,12694900,50.807498931884766,50.933998107910156,51322000,11.784271534670646,9.354711829897493,Buy,20.560473419083483,15.459001128695235,Buy,8.860409709280969,4.365112211082282,Buy,6.608025974847307,10.535191603007554,Buy,8.39812186429601,6.58289127154799,Buy,-6.859525973901583,-5.076476653502945,-1.7830493203986384,NA,-0.39042857110972307,-0.14365688091808118,-0.24677169019164188,NA,-0.7585772339473209,0.5902133506393764,-1.3487905845866974,NA,0.30446441955524506,6.395673419217689,-6.091208999662444,NA,-1.2932006094659343,-0.8094776599641184,-0.48372294950181594,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,3898606.3361320496,3145529.6352386475,2614.449951171875,1270622.6762695312,0.00666935333734453,0.010910825908334587,0.012614865848792123
2018-04-04,151.86886959581133,154.9356231689453,49885600,39.08727026288394,40.682716369628906,138422000,67.91200256347656,70.52850341796875,139646000,273.6300048828125,288.94000244140625,12914000,49.9114990234375,51.48550033569336,50724000,8.724647740681613,11.099641378033814,Buy,39.750114355910114,19.35655741242064,Buy,17.04064405031896,7.087133726912103,Buy,16.91103602864536,8.899132861903393,Buy,15.259733941849554,9.634838059917902,Buy,-6.930614573239922,-5.44730423745034,-1.4833103357895814,NA,-0.3322431046778149,-0.18137412567002795,-0.15086897900778698,NA,-0.9655589657382393,0.27905888736385326,-1.2446178531020926,NA,-0.4990298268459128,5.016732770004969,-5.515762596850882,NA,-1.2716921028157202,-0.9019205485344388,-0.3697715542812814,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,3918074.7758865356,3186527.1468429565,2644.68994140625,1285319.3115234375,0.0049936921237863086,0.013033579828663377,0.01156648273982852
2018-04-05,161.38876030453054,159.17111206054688,41449600,40.912662477691576,40.96481704711914,107732800,72.09950256347656,72.5875015258789,128270000,293.1499938964844,293.9700012207031,10655200,52.31949996948242,51.63199996948242,35836000,21.569190902570508,14.922727377894992,Buy,46.84171511809106,26.889375400964912,NA,35.229673762498024,14.133068479411708,Buy,26.74485690744432,14.248104243392257,Buy,17.082434931843306,13.051325046286564,Buy,-6.569455648910122,-5.671734519742297,-0.8977211291678246,NA,-0.2603661968225097,-0.1971725399005243,-0.06319365692198542,NA,-0.9524700579264618,0.032753098305790256,-0.985223156232252,NA,-0.7216076975941519,3.869064676485145,-4.590672374079297,NA,-1.2286619105474443,-0.96726882093704,-0.2613930896104043,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,3981089.121318817,3247501.845451355,2662.840087890625,1294140.2827148438,0.01608298693534338,0.019135157429557514,0.0068628636575538415
2018-04-06,157.56282328280156,157.03338623046875,41644800,40.530985585697074,39.916988372802734,140021200,71.49849700927734,70.2614974975586,117646000,289.1000061035156,288.8500061035156,11444800,51.154998779296875,50.497501373291016,40134000,15.086323777793204,13.353508711043233,Buy,20.50082614353513,27.604528973520257,NA,14.681934442471196,15.162532392913828,Buy,16.7350900880207,13.399801799791533,Buy,2.9673708805434122,9.668440609155367,Buy,-6.382161621718808,-5.813819940137599,-0.5683416815812086,NA,-0.2846727165756704,-0.21467257523555353,-0.07000014134011687,NA,-1.1169110348866411,-0.19717972833269604,-0.9197313065539451,NA,-1.296201278638705,2.836011485460375,-4.13221276409908,NA,-1.2714482643291873,-1.0281047096154696,-0.2433435547137177,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,3906979.411457062,3174517.4463272095,2604.469970703125,1265772.4057617188,-0.018615436028522003,-0.02247401313300923,-0.021920248779842444
2018-04-09,157.65273498092287,157.76260375976562,34915200,40.27259993072108,40.31290054321289,116070800,71.25150299072266,70.30400085449219,84164000,291.7699890136719,289.92999267578125,9853600,51.00199890136719,51.00450134277344,33220000,17.297748779528472,14.892436547048879,Buy,30.453482317267888,31.62132227077754,NA,15.057405803597005,18.17401355363323,Buy,18.84650103843306,17.16910200747814,Buy,9.275300275322582,10.596592378770973,Buy,-6.104518901534192,-5.871959732416919,-0.23255916911727326,NA,-0.2688894154199275,-0.22551594327242833,-0.043373472147499176,NA,-1.2296276460842535,-0.40366931188300753,-0.825958334201246,NA,-1.6454571351892469,1.9397177613304508,-3.585174896519698,NA,-1.2500364554606804,-1.0724910587845118,-0.17754539667616864,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,3934907.493877411,3188302.201560974,2613.159912109375,1269995.7172851562,0.007148254310849644,0.004342315160281496,0.0033365488963206236
2018-04-10,157.76260184504952,164.8650665283203,57889300,41.01222502032744,41.07149124145508,113634400,71.59950256347656,71.81099700927734,85082000,297.67999267578125,298.07000732421875,10660500,51.51300048828125,51.82500076293945,36620000,39.00210234380664,20.336002708876077,Buy,49.52334922329082,37.41389743161901,NA,28.37009304222115,22.075950220221266,Buy,43.09260233120094,24.466017278748872,Buy,19.48368828794537,12.813705663500844,Buy,-5.250847160290789,-5.747737217991693,0.4968900577009041,Buy,-0.192944956644169,-0.2190017459467765,0.02605678930260749,Buy,-1.1837093132096754,-0.5596773121483412,-0.6240320010613343,NA,-1.250993094888429,1.301575590086675,-2.552568684975104,NA,-1.153562446841505,-1.0887053363959105,-0.06485711044559461,NA,Buy,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,4057449.418987274,3271062.494407654,2656.8701171875,1291238.876953125,0.031142263268078008,0.025957480694948076,0.0167269537832615
2018-04-11,165.18473334420943,166.1437225341797,56144600,40.82970084613045,40.879486083984375,89726400,71.97200012207031,71.35250091552734,71650000,302.8800048828125,303.6700134277344,14877400,51.599998474121094,51.25299835205078,34060000,42.89627136035214,27.170327432810183,NA,49.90075414006193,39.44402538844937,NA,25.140388377653792,23.695899085688232,Buy,56.66509123103653,32.4168283192271,NA,13.669800333651597,12.495718941861254,Buy,-4.4201762610111075,-5.482225026595576,1.0620487655844686,NA,-0.14656216011787393,-0.204513828780996,0.05795166866312207,NA,-1.1708190335277635,-0.6819056564242256,-0.4889133771035379,NA,-0.4809596066812105,0.9450685507330979,-1.4260281574143083,NA,-1.1104612085145646,-1.0930565108196413,-0.017404697694923366,NA,NA,NA,NA,NA,NA,30.214979308162583,11939,24699,0,583,17384,4061294.0713043213,3285401.2526931763,2642.18994140625,1284104.3115234375,0.0009475539729604243,0.004383517071299137,-0.005525364482924067
